% number of locations
321
% for each location: node, x, y
0, 0, 0
1, 886, 912
2, 739, 666
3, 916, 772
4, 872, 275
5, 612, 975
6, 172, 936
7, 964, 385
8, 899, 633
9, 691, 197
10, 346, 482
11, 954, 440
12, 226, 302
13, 219, 271
14, 744, 383
15, 844, 237
16, 526, 311
17, 253, 851
18, 124, 396
19, 587, 590
20, 255, 595
21, 896, 920
22, 928, 957
23, 910, 853
24, 920, 919
25, 810, 931
26, 924, 887
27, 929, 943
28, 909, 856
29, 928, 864
30, 888, 922
31, 862, 824
32, 831, 860
33, 934, 883
34, 835, 853
35, 839, 867
36, 731, 630
37, 804, 619
38, 780, 671
39, 791, 750
40, 797, 663
41, 689, 608
42, 824, 652
43, 738, 501
44, 739, 715
45, 696, 606
46, 756, 581
47, 782, 674
48, 716, 671
49, 750, 668
50, 747, 617
51, 986, 723
52, 921, 724
53, 828, 822
54, 906, 784
55, 907, 738
56, 1000, 716
57, 930, 730
58, 853, 807
59, 996, 856
60, 1000, 796
61, 947, 760
62, 849, 757
63, 966, 764
64, 918, 778
65, 885, 813
66, 822, 281
67, 874, 185
68, 851, 263
69, 931, 317
70, 906, 344
71, 843, 284
72, 861, 306
73, 872, 345
74, 893, 363
75, 882, 324
76, 938, 267
77, 868, 261
78, 826, 320
79, 812, 240
80, 787, 246
81, 720, 956
82, 662, 873
83, 619, 935
84, 621, 885
85, 641, 1000
86, 578, 1000
87, 638, 899
88, 638, 949
89, 519, 988
90, 623, 1000
91, 633, 1000
92, 595, 992
93, 601, 944
94, 609, 920
95, 623, 968
96, 213, 1000
97, 199, 940
98, 197, 910
99, 206, 918
100, 169, 879
101, 134, 932
102, 181, 963
103, 192, 953
104, 185, 1000
105, 161, 930
106, 242, 884
107, 112, 856
108, 225, 926
109, 156, 871
110, 178, 893
111, 1000, 351
112, 990, 335
113, 947, 425
114, 957, 343
115, 946, 354
116, 982, 430
117, 1000, 321
118, 999, 394
119, 1000, 368
120, 1000, 347
121, 885, 312
122, 945, 352
123, 924, 325
124, 1000, 317
125, 1000, 400
126, 891, 624
127, 855, 674
128, 891, 635
129, 888, 524
130, 899, 680
131, 901, 661
132, 954, 626
133, 943, 637
134, 947, 589
135, 884, 587
136, 997, 618
137, 859, 575
138, 861, 764
139, 959, 652
140, 835, 512
141, 750, 133
142, 678, 215
143, 628, 126
144, 774, 226
145, 626, 253
146, 727, 183
147, 736, 131
148, 691, 170
149, 602, 130
150, 663, 223
151, 674, 190
152, 656, 168
153, 749, 184
154, 705, 127
155, 735, 171
156, 337, 493
157, 388, 378
158, 388, 485
159, 270, 445
160, 367, 565
161, 282, 563
162, 297, 455
163, 329, 447
164, 357, 448
165, 396, 522
166, 327, 508
167, 273, 478
168, 321, 502
169, 319, 478
170, 313, 472
171, 1000, 430
172, 901, 468
173, 920, 483
174, 858, 409
175, 927, 409
176, 935, 365
177, 945, 534
178, 992, 456
179, 968, 372
180, 929, 499
181, 936, 398
182, 957, 413
183, 901, 398
184, 945, 419
185, 881, 392
186, 269, 255
187, 242, 236
188, 168, 208
189, 284, 360
190, 200, 323
191, 262, 230
192, 268, 326
193, 221, 316
194, 227, 173
195, 297, 313
196, 224, 297
197, 320, 301
198, 209, 382
199, 171, 207
200, 232, 256
201, 199, 404
202, 271, 282
203, 158, 256
204, 190, 314
205, 272, 205
206, 95, 240
207, 236, 197
208, 262, 282
209, 306, 380
210, 208, 282
211, 226, 262
212, 226, 283
213, 149, 155
214, 238, 257
215, 139, 89
216, 820, 362
217, 803, 420
218, 715, 417
219, 693, 374
220, 807, 356
221, 732, 399
222, 556, 350
223, 777, 362
224, 684, 287
225, 717, 381
226, 731, 344
