% number of locations
133
% for each location: node, x, y
0, 0, 0
1, 771, 854
2, 814, 849
3, 652, 757
4, 573, 673
5, 796, 666
6, 104, 750
7, 85, 273
8, 884, 170
9, 272, 816
10, 659, 751
11, 279, 478
12, 806, 906
13, 742, 837
14, 738, 854
15, 802, 839
16, 839, 855
17, 818, 891
18, 774, 834
19, 791, 938
20, 791, 807
21, 895, 870
22, 760, 867
23, 758, 927
24, 782, 833
25, 808, 782
26, 885, 748
27, 828, 735
28, 838, 839
29, 804, 856
30, 807, 871
31, 840, 909
32, 924, 814
33, 898, 832
34, 745, 782
35, 637, 779
36, 693, 681
37, 712, 820
38, 678, 759
39, 648, 765
40, 750, 771
41, 640, 828
42, 746, 755
43, 555, 730
44, 682, 759
45, 549, 682
46, 643, 686
47, 603, 673
48, 594, 621
49, 572, 612
50, 685, 664
51, 623, 701
52, 517, 625
53, 511, 603
54, 490, 709
55, 547, 778
56, 844, 730
57, 814, 678
58, 824, 732
59, 773, 722
60, 803, 713
61, 801, 784
62, 807, 658
63, 810, 674
64, 837, 630
65, 763, 670
66, 754, 707
67, 131, 810
68, 244, 749
69, 155, 796
70, 61, 725
71, 88, 828
72, 86, 715
73, 65, 723
74, 81, 776
75, 114, 673
76, 80, 730
77, 6, 745
78, 116, 183
79, 165, 339
80, 114, 318
81, 103, 237
82, 47, 304
83, 91, 292
84, 88, 260
85, 77, 286
86, 81, 266
87, 141, 243
88, 165, 354
89, 966, 213
90, 777, 263
91, 845, 230
92, 857, 169
93, 878, 134
94, 875, 278
95, 886, 219
96, 949, 280
97, 992, 199
98, 895, 154
99, 902, 246
100, 312, 708
101, 250, 787
102, 274, 753
103, 285, 882
104, 299, 814
105, 324, 806
106, 347, 797
107, 239, 808
108, 334, 789
109, 289, 799
110, 232, 847
111, 592, 698
112, 674, 767
113, 705, 734
114, 643, 797
115, 661, 799
116, 634, 783
117, 627, 706
118, 627, 778
119, 677, 714
120, 599, 713
121, 631, 675
122, 289, 510
123, 332, 426
124, 388, 479
125, 348, 460
126, 177, 405
127, 306, 482
128, 300, 500
129, 355, 509
130, 250, 446
131, 304, 377
132, 297, 459
% number of vessels
35
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 2000, 1, 20, 10, 7500 
2, 2750, 2, 22, 15, 15000 
3, 3500, 3.5, 25, 25, 25000 
% number of charging stations
11
% for each charging station: node, x, y
1, 771, 854
2, 814, 849
3, 652, 757
4, 573, 673
5, 796, 666
6, 104, 750
7, 85, 273
8, 884, 170
9, 272, 816
10, 659, 751
11, 279, 478
% number of jobs
121
% for each job: node, crew needed
12, 3
13, 8
14, 4
15, 4
