% number of locations
321
% for each location: node, x, y
0, 0, 0
1, 713, 457
2, 310, 190
3, 158, 629
4, 242, 521
5, 625, 428
6, 463, 925
7, 876, 976
8, 767, 309
9, 923, 611
10, 507, 113
11, 206, 748
12, 758, 660
13, 705, 840
14, 773, 914
15, 790, 796
16, 711, 988
17, 600, 981
18, 609, 990
19, 515, 629
20, 528, 935
21, 693, 440
22, 650, 514
23, 711, 500
24, 737, 524
25, 658, 514
26, 682, 308
27, 726, 472
28, 693, 409
29, 736, 459
30, 675, 419
31, 622, 594
32, 634, 503
33, 634, 484
34, 758, 484
35, 676, 431
36, 259, 247
37, 281, 186
38, 268, 153
39, 281, 152
40, 338, 237
41, 292, 168
42, 376, 291
43, 342, 143
44, 359, 219
45, 326, 205
46, 328, 215
47, 333, 180
48, 331, 173
49, 323, 220
50, 228, 204
51, 122, 685
52, 105, 617
53, 217, 643
54, 180, 651
55, 260, 549
56, 188, 648
57, 146, 665
58, 208, 578
59, 154, 645
60, 201, 711
61, 185, 611
62, 138, 671
63, 102, 657
64, 109, 695
65, 77, 588
66, 248, 508
67, 174, 599
68, 212, 473
69, 179, 609
70, 155, 529
71, 243, 517
72, 275, 586
73, 94, 543
74, 215, 534
75, 259, 488
76, 337, 525
77, 250, 544
78, 160, 459
79, 313, 442
80, 217, 482
81, 681, 425
82, 552, 380
83, 610, 380
84, 634, 402
85, 603, 493
86, 648, 379
87, 668, 404
88, 539, 404
89, 605, 449
90, 582, 406
91, 656, 360
92, 649, 441
93, 628, 374
94, 637, 354
95, 674, 348
96, 452, 944
97, 466, 907
98, 461, 932
99, 320, 932
100, 416, 917
101, 432, 928
102, 445, 975
103, 303, 938
104, 532, 934
105, 469, 864
106, 458, 895
107, 484, 985
108, 467, 971
109, 454, 1000
110, 569, 919
111, 890, 1000
112, 876, 983
113, 860, 988
114, 903, 1000
115, 877, 986
116, 879, 1000
117, 750, 906
118, 943, 1000
119, 895, 975
120, 899, 933
121, 821, 949
122, 932, 990
123, 906, 974
124, 835, 942
125, 885, 932
126, 819, 309
127, 780, 254
128, 756, 344
129, 798, 285
130, 777, 388
131, 773, 250
132, 797, 338
133, 843, 329
134, 772, 346
135, 739, 357
136, 804, 418
137, 863, 359
138, 737, 258
139, 716, 288
140, 723, 341
141, 1000, 562
142, 979, 724
143, 953, 655
144, 878, 628
145, 963, 610
146, 937, 637
147, 880, 456
148, 965, 572
149, 917, 644
150, 953, 666
151, 900, 500
152, 887, 620
153, 957, 576
154, 916, 622
155, 845, 598
156, 499, 108
157, 453, 0
158, 539, 181
159, 578, 78
160, 380, 134
161, 520, 9
162, 519, 44
163, 503, 137
164, 460, 121
165, 494, 12
166, 530, 120
167, 598, 142
168, 531, 101
169, 437, 164
170, 505, 94
171, 308, 735
172, 202, 760
173, 251, 778
174, 182, 752
175, 252, 742
176, 174, 716
177, 186, 763
178, 197, 670
179, 231, 775
180, 291, 737
181, 147, 746
182, 142, 748
183, 146, 685
184, 161, 724
185, 179, 761
186, 813, 644
187, 740, 610
188, 728, 668
189, 791, 625
190, 733, 630
191, 761, 711
192, 739, 565
193, 786, 725
194, 801, 648
195, 746, 621
196, 736, 574
197, 794, 671
198, 795, 710
199, 805, 611
200, 677, 627
201, 720, 808
202, 672, 831
203, 714, 853
204, 663, 814
205, 643, 856
206, 590, 851
207, 710, 828
208, 705, 888
209, 807, 933
210, 696, 961
211, 677, 863
212, 678, 900
213, 741, 920
214, 667, 939
215, 659, 909
216, 797, 888
217, 741, 936
218, 807, 953
219, 729, 884
220, 859, 797
221, 722, 853
222, 751, 973
223, 780, 921
224, 702, 948
225, 754, 930
226, 699, 929
227, 879, 899
228, 770, 981
229, 736, 877
230, 731, 921
231, 787, 858
232, 854, 835
233, 792, 661
234, 711, 832
235, 851, 878
236, 784, 738
237, 703, 784
238, 899, 775
239, 797, 807
240, 780, 718
241, 848, 850
242, 836, 839
243, 716, 752
244, 859, 839
245, 813, 838
246, 730, 1000
247, 725, 991
248, 711, 1000
249, 701, 930
250, 762, 912
251, 732, 951
252, 653, 899
253, 697, 925
254, 700, 1000
255, 669, 902
256, 659, 1000
257, 736, 953
258, 718, 1000
259, 696, 963
260, 662, 1000
261, 629, 984
262, 621, 937
263, 637, 992
264, 704, 1000
265, 615, 1000
266, 650, 1000
267, 632, 1000
268, 564, 1000
269, 709, 1000
270, 528, 1000
271, 607, 1000
272, 593, 958
273, 653, 942
274, 580, 934
275, 588, 924
276, 548, 960
277, 626, 879
278, 647, 969
279, 627, 965
280, 634, 957
281, 689, 936
282, 591, 1000
283, 579, 946
284, 605, 919
285, 569, 993
286, 640, 1000
287, 575, 1000
288, 638, 1000
289, 616, 906
290, 560, 974
291, 556, 659
292, 481, 572
293, 523, 649
294, 480, 680
295, 565, 588
296, 524, 619
297, 447, 615
298, 525, 670
299, 507, 576
300, 448, 679
301, 477, 564
302, 522, 557
303, 483, 689
304, 481, 703
305, 563, 644
306, 508, 1000
307, 533, 924
308, 542, 900
309, 556, 934
310, 551, 847
311, 575, 1000
312, 573, 956
313, 517, 969
314, 546, 943
315, 544, 976
316, 524, 900
317, 518, 893
318, 502, 1000
319, 556, 901
320, 477, 893
% number of vessels
70
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 2000, 1, 20, 10, 5000 
2, 3000, 2, 22, 15, 10000 
3, 4500, 3.5, 25, 25, 17000 
% number of charging stations
20
% for each charging station: node, x, y
1, 713, 457
2, 310, 190
3, 158, 629
4, 242, 521
5, 625, 428
6, 463, 925
7, 876, 976
8, 767, 309
9, 923, 611
10, 507, 113
11, 206, 748
12, 758, 660
13, 705, 840
14, 773, 914
15, 790, 796
16, 711, 988
17, 600, 981
18, 609, 990
19, 515, 629
20, 528, 935
% number of jobs
300
% for each job: node, crew needed
21, 6
22, 7
23, 5
24, 5
25, 4
26, 6
27, 5
28, 4
29, 2
30, 7
31, 7
32, 6
33, 6
34, 3
35, 4
36, 3
37, 4
38, 8
39, 3
40, 9
41, 6
42, 5
43, 3
44, 6
45, 2
46, 7
47, 2
48, 5
49, 6
50, 3
51, 6
52, 1
53, 8
54, 5
55, 4
56, 3
57, 4
58, 4
59, 3
60, 2
61, 5
62, 5
63, 1
64, 5
65, 3
66, 3
67, 7
68, 5
69, 2
70, 5
71, 3
72, 5
73, 3
74, 8
75, 6
76, 2
77, 5
78, 5
79, 9
80, 5
81, 6
82, 3
83, 7
84, 4
85, 5
86, 5
87, 4
88, 2
89, 4
90, 5
91, 3
92, 2
93, 8
94, 3
95, 5
96, 2
97, 1
98, 4
99, 5
100, 3
101, 4
102, 5
103, 2
104, 5
105, 7
106, 1
107, 3
108, 5
109, 7
110, 4
111, 6
112, 7
113, 6
114, 3
115, 3
116, 6
117, 3
118, 4
119, 5
120, 5
121, 8
122, 3
123, 4
124, 5
125, 10
126, 6
127, 7
128, 3
129, 5
130, 1
131, 6
132, 7
133, 4
134, 8
135, 6
136, 3
137, 7
138, 6
139, 6
140, 1
141, 4
142, 8
143, 5
144, 5
145, 1
146, 1
147, 2
148, 2
149, 3
150, 5
151, 3
152, 2
153, 3
154, 3
155, 1
156, 3
157, 7
158, 9
159, 5
160, 5
161, 6
162, 5
163, 6
164, 7
165, 6
166, 6
167, 5
168, 4
169, 3
170, 6
171, 6
172, 6
173, 1
174, 6
175, 6
176, 5
177, 7
178, 6
179, 7
180, 4
181, 5
182, 6
183, 3
184, 3
185, 7
186, 6
187, 4
188, 2
189, 3
190, 3
191, 8
192, 6
193, 5
194, 3
195, 5
196, 4
197, 5
198, 5
199, 6
200, 1
201, 4
202, 2
203, 5
204, 2
205, 4
206, 5
207, 5
208, 2
209, 4
210, 5
211, 6
212, 4
213, 4
214, 5
215, 7
216, 8
217, 3
218, 5
219, 6
220, 3
221, 7
222, 6
223, 4
224, 4
225, 3
226, 4
227, 6
228, 7
229, 4
230, 6
231, 6
232, 2
233, 6
234, 4
235, 5
236, 6
237, 7
238, 4
