% number of locations
321
% for each location: node, x, y
0, 0, 0
1, 318, 411
2, 804, 222
3, 828, 313
4, 765, 899
5, 800, 451
6, 888, 673
7, 387, 380
8, 735, 281
9, 676, 404
10, 750, 100
11, 773, 616
12, 505, 556
13, 321, 591
14, 215, 584
15, 751, 562
16, 866, 684
17, 632, 611
18, 886, 640
19, 359, 548
20, 347, 215
21, 323, 460
22, 386, 477
23, 304, 419
24, 375, 466
25, 311, 384
26, 302, 364
27, 347, 471
28, 312, 338
29, 412, 373
30, 327, 368
31, 369, 339
32, 317, 375
33, 300, 390
34, 263, 398
35, 373, 395
36, 874, 116
37, 810, 203
38, 849, 211
39, 804, 315
40, 739, 169
41, 757, 144
42, 842, 141
43, 837, 268
44, 760, 157
45, 861, 189
46, 720, 261
47, 766, 162
48, 799, 206
49, 728, 247
50, 851, 222
51, 777, 205
52, 769, 344
53, 815, 194
54, 772, 363
55, 824, 213
56, 867, 315
57, 799, 349
58, 865, 294
59, 808, 220
60, 786, 296
61, 828, 280
62, 842, 375
63, 739, 317
64, 766, 374
65, 819, 271
66, 763, 895
67, 792, 922
68, 770, 1000
69, 777, 979
70, 685, 826
71, 800, 749
72, 835, 914
73, 795, 853
74, 716, 871
75, 796, 946
76, 705, 855
77, 778, 950
78, 818, 859
79, 807, 931
80, 767, 859
81, 900, 413
82, 849, 554
83, 773, 444
84, 834, 482
85, 820, 418
86, 878, 468
87, 830, 457
88, 806, 399
89, 870, 473
90, 806, 459
91, 845, 341
92, 780, 506
93, 786, 366
94, 787, 478
95, 846, 464
96, 944, 799
97, 927, 773
98, 820, 623
99, 833, 672
100, 820, 645
101, 832, 724
102, 916, 732
103, 949, 616
104, 921, 686
105, 972, 719
106, 801, 662
107, 857, 631
108, 897, 619
109, 802, 685
110, 889, 694
111, 307, 361
112, 407, 328
113, 390, 461
114, 311, 347
115, 452, 341
116, 400, 432
117, 359, 443
118, 414, 335
119, 430, 416
120, 369, 409
121, 422, 410
122, 332, 417
123, 422, 436
124, 433, 259
125, 334, 410
126, 741, 254
127, 749, 306
128, 713, 290
129, 736, 176
130, 754, 255
131, 760, 288
132, 716, 298
133, 730, 315
134, 768, 354
135, 730, 224
